begin	end	'elab.conway.power'	'AMD RAPL PCKG'	'AMD RAPL SINGLE_CORE'	experiment	thread_count	frequency	cstate	
3642105329857000	3648113600623000	307.172	217.365	57.2533	8	36	2500000000	0	
3652118261636600	3658123250791400	299.2	195.518	41.3891	14	36	2500000000	0	
3662123802181400	3668119727306600	299.461	193.038	38.9923	13	36	2500000000	0	
3672115178210600	3678105389017400	233.741	173.372	61.635	3	36	2500000000	0	
3682102159565800	3688101995504200	234.779	179.816	68.2156	9	36	2500000000	0	
3692102215653800	3698102799624200	214.558	148.909	36.8891	11	36	2500000000	0	
3702104360768400	3708108339360600	322.69	254.047	123.408	7	36	2500000000	0	
3712108095756200	3718103170170800	238.63	169.227	57.3997	4	40	2500000000	0	
3722101583598800	3728101447875200	249.281	183.086	71.48	5	40	2500000000	0	
3732101956503000	3738103410930000	311.602	219.933	58.2977	8	40	2500000000	0	
3742107286643200	3748116999755800	300.107	195.393	41.2805	14	40	2500000000	0	
3752116928575400	3758106199961600	300.31	192.676	38.6437	13	40	2500000000	0	
3762102525401800	3768101721026200	236.277	176.482	64.7136	3	40	2500000000	0	
3772101460871800	3778101364514200	238.35	183.815	72.1941	9	40	2500000000	0	
3782101695960000	3788102671395000	215.372	149.322	37.2398	11	40	2500000000	0	
3792103160577000	3798103483878000	342.701	272.686	133.253	7	40	2500000000	0	
3802103037809600	3808101162283400	242.075	171.673	59.7857	4	44	2500000000	0	
3812100594964800	3818100470575200	252.974	186.98	75.3439	5	44	2500000000	0	
3822103631486000	3828113022698000	323.778	229.204	62.2118	8	44	2500000000	0	
3832113160828600	3838103540805400	313.826	202.34	42.7652	14	44	2500000000	0	
3842102629852600	3848108680587400	313.807	199.426	39.9537	13	44	2500000000	0	
3852108894721000	3858102656077000	238.867	179.637	67.8532	3	44	2500000000	0	
3862100554418000	3868100353415000	239.98	187.691	76.0733	9	44	2500000000	0	
3872100590196800	3878101385475200	215.12	149.631	37.4989	11	44	2500000000	0	
3882101654099000	3888101534372000	354.189	284.583	143.631	7	44	2500000000	0	
3892101180571600	3898100023797400	243.923	174.027	62.1391	4	48	2500000000	0	
3902099707268800	3908099572937200	256.539	190.584	78.9711	5	48	2500000000	0	
3912101320815600	3918106452452400	327.822	231.628	63.1244	8	48	2500000000	0	
3922108993615200	3928110903556800	314.508	202.038	42.5022	14	48	2500000000	0	
3932112433099000	3938114299894000	314.392	198.75	39.3137	13	48	2500000000	0	
3942111913344800	3948102603222200	241.804	182.592	70.8315	3	48	2500000000	0	
3952099447682800	3958099174187200	243.37	191.232	79.6579	9	48	2500000000	0	
3962099629293000	3968100987276000	215.792	149.972	37.8401	11	48	2500000000	0	
3972101010983600	3978099588733400	370.941	299.266	152.602	7	48	2500000000	0	
3982099113983000	3988098881402000	246.584	176.311	64.4303	4	52	2500000000	0	
3992098887989800	3998098775804200	260.397	194.402	82.8358	5	52	2500000000	0	
4002102651531400	4008114041788600	339.719	240.618	66.898	8	52	2500000000	0	
4012119469966400	4018123678352600	328.009	209.017	44.1248	14	52	2500000000	0	
4022122434903600	4028113704200400	328.032	205.511	40.7179	13	52	2500000000	0	
4032108494732000	4038101103410000	243.425	185.619	73.8803	3	52	2500000000	0	
4042098646988800	4048098536297200	244.777	195.042	83.5102	9	52	2500000000	0	
4052098966427000	4058100246248000	215.314	150.283	38.1394	11	52	2500000000	0	
4062101218920200	4068102696735800	384.579	312.235	161.49	7	52	2500000000	0	
4072102211357400	4078099050486600	248.852	178.624	66.7491	4	56	2500000000	0	
4082098054531800	4088097943978200	263.942	198.13	86.5832	5	56	2500000000	0	
4092098004892000	4098098022007000	343.504	242.889	67.8235	8	56	2500000000	0	
4102102813464600	4108116799502400	328.528	208.886	44.104	14	56	2500000000	0	
4112118745356800	4118109767652200	329.282	205.228	40.522	13	56	2500000000	0	
4122105191328000	4128099615930000	246.306	188.949	77.2399	3	56	2500000000	0	
4132097848689000	4138097951094000	247.967	199.054	87.551	9	56	2500000000	0	
4142098432576000	4148099661097000	216.237	150.687	38.539	11	56	2500000000	0	
4152101104399200	4158104028784800	398.281	324.72	169.851	7	56	2500000000	0	
4162103515786200	4168098827074800	251.453	180.968	69.087	4	60	2500000000	0	
4172097351990000	4178097238467000	267.785	201.81	90.2885	5	60	2500000000	0	
4182098030231000	4188100100876000	355.83	251.873	71.5524	8	60	2500000000	0	
4192104406863200	4198114727319800	341.392	215.379	45.21	14	60	2500000000	0	
4202117913426800	4208116334301200	341.523	211.449	41.4065	13	60	2500000000	0	
4212112172215400	4218100983983600	247.843	191.751	80.0201	3	60	2500000000	0	
4222097276909800	4228097222930200	249.792	202.703	91.1933	9	60	2500000000	0	
4232097728336000	4238099179463000	215.873	151.069	38.8571	11	60	2500000000	0	
4242100476767200	4248102732692800	412.055	337.242	178.582	7	60	2500000000	0	
4252102167872400	4258097973765600	254.281	183.344	71.4274	4	64	2500000000	0	
4262096655200800	4268096516423200	271.277	205.425	93.897	5	64	2500000000	0	
4272097815545400	4278101547639600	360.173	254.384	72.6597	8	64	2500000000	0	
4282105192628800	4288112009672200	342.93	215.606	45.4512	14	64	2500000000	0	
4292113851552600	4298111686790400	343.453	211.294	41.2615	13	64	2500000000	0	
4302108240458600	4308099765685400	251.222	194.755	82.9996	3	64	2500000000	0	
4312096842423800	4318096425792200	253.133	206.491	94.9873	9	64	2500000000	0	
4322097031612200	4328099107633800	216.846	151.437	39.1689	11	64	2500000000	0	
4332100553678200	4338102644399800	419.524	343.381	183.168	7	64	2500000000	0	
4342101924781200	4348097411803800	256.243	185.501	73.5469	4	68	2500000000	0	
4352095995358800	4358095866931200	274.136	208.807	97.2559	5	68	2500000000	0	
4362097993922600	4368103946341400	360.198	253.837	72.2142	8	68	2500000000	0	
4372110107725200	4378120070707800	342.614	215.37	45.2159	14	68	2500000000	0	
4382122178168000	4388114564486000	342.577	210.943	40.9257	13	68	2500000000	0	
4392109209635600	4398099429376400	250.496	195.359	83.5791	3	68	2500000000	0	
4402096287488800	4408096317275200	252.368	207.164	95.6168	9	68	2500000000	0	
4412096408065000	4418096381788000	215.988	151.528	39.2304	11	68	2500000000	0	
4422097136418000	4428099137145000	421.596	344.12	180.314	7	68	2500000000	0	
4432099052754600	4438096204196400	258.512	187.775	75.8064	4	72	2500000000	0	
4442095359355800	4448095213582200	276.77	212.192	100.623	5	72	2500000000	0	
4452097239396600	4458102980963400	360.553	253.398	71.9162	8	72	2500000000	0	
4462106816798400	4468110513306600	343.531	215.057	44.9511	14	72	2500000000	0	
4472110013777800	4478100725753200	343.297	210.451	40.456	13	72	2500000000	0	
4482097835577600	4488096291605400	251.251	195.92	84.1229	3	72	2500000000	0	
4492095700310800	4498095126089200	252.931	207.718	96.1451	9	72	2500000000	0	
4502095609925200	4508097098114800	215.691	151.455	39.1234	11	72	2500000000	0	
4512097207488600	4518095570690400	423.213	344.603	178.852	7	72	2500000000	0	
4522095090245800	4528094758580200	260.799	190.032	78.0651	4	76	2500000000	0	
4532094759819800	4538094665604200	279.457	215.296	103.751	5	76	2500000000	0	
4542097120434800	4548104170002200	360.358	252.917	71.5442	8	76	2500000000	0	
4552106224719400	4558103586910600	342.802	214.864	44.7968	14	76	2500000000	0	
4562107049824200	4568117434510800	342.661	210.033	40.0752	13	76	2500000000	0	
4572115705157800	4578099716072200	250.196	196.338	84.5151	3	76	2500000000	0	
4582094643441800	4588095114216200	252.149	208.018	96.4368	9	76	2500000000	0	
4592095911944200	4598097615983800	215.552	151.349	39.0097	11	76	2500000000	0	
4602098592263800	4608099387764200	424.903	344.982	177.558	7	76	2500000000	0	
4612098655238400	4618095196737600	262.695	191.987	80.0533	4	80	2500000000	0	
4622094118722800	4628093988129200	282.194	219.059	107.562	5	80	2500000000	0	
4632096617299800	4638104169055200	360.939	252.445	71.2751	8	80	2500000000	0	
4642109527900800	4648116350062200	343.126	214.67	44.684	14	80	2500000000	0	
4652117354886200	4658110971126800	343.115	209.66	39.7636	13	80	2500000000	0	
4662106347790600	4668097299801400	250.825	196.957	85.1632	3	80	2500000000	0	
4672094480214000	4678094766711000	251.967	208.597	97.0435	9	80	2500000000	0	
4682095498013000	4688097191522000	215.149	151.199	38.8822	11	80	2500000000	0	
4692098726918200	4698100748687800	425.415	345.24	176.375	7	80	2500000000	0	
4702099939823200	4708095083399800	264.907	194.126	82.2551	4	84	2500000000	0	
4712093568226800	4718093474911200	284.753	222.258	110.849	5	84	2500000000	0	
4722096437284000	4728105052228000	360.001	251.873	70.9219	8	84	2500000000	0	
4732110928890800	4738118219502200	342.458	214.078	44.2008	14	84	2500000000	0	
4742119264802000	4748112391910000	342.175	209.071	39.2841	13	84	2500000000	0	
4752107130823600	4758096981396400	249.967	197.433	85.6771	3	84	2500000000	0	
4762093882042800	4768094401099200	251.958	209.23	97.7262	9	84	2500000000	0	
4772094409442800	4778093708867200	215.026	151.203	38.9132	11	84	2500000000	0	
4782094560295200	4788097398244800	426.166	345.498	175.177	7	84	2500000000	0	
4792097384000600	4798094021518400	267.219	196.398	84.5884	4	88	2500000000	0	
4802093036095800	4808092925710200	288.181	225.579	114.231	5	88	2500000000	0	
4812096056323000	4818105252097000	360.62	251.693	70.9584	8	88	2500000000	0	
4822112827549400	4828124312372600	342.815	214.094	44.3063	14	88	2500000000	0	
4832126276169600	4838117044454400	342.194	208.545	38.8483	13	88	2500000000	0	
4842110597939200	4848098089058800	250.086	197.837	86.1293	3	88	2500000000	0	
4852093855369800	4858093360090200	251.714	209.784	98.3036	9	88	2500000000	0	
4862093803158000	4868095409601000	214.736	151.029	38.7459	11	88	2500000000	0	
4872096809219200	4878098774060800	427.39	345.754	174.255	7	88	2500000000	0	
4882098139210200	4888093795096800	269.108	198.344	86.5611	4	92	2500000000	0	
4892092476507800	4898092316604200	290.427	228.736	117.442	5	92	2500000000	0	
4902096569257600	4908108999771400	360.051	250.98	70.4114	8	92	2500000000	0	
4912116891174000	4918126048278000	342.06	213.578	43.8563	14	92	2500000000	0	
4922126912378600	4928117902393400	341.586	207.992	38.3296	13	92	2500000000	0	
4932110633906000	4938096676319000	249.893	198.343	86.6099	3	92	2500000000	0	
4942092177551000	4948092303344000	251.684	209.886	98.3874	9	92	2500000000	0	
4952093003928000	4958094741417000	214.463	150.887	38.5924	11	92	2500000000	0	
4962097264589600	4968102350968400	428.284	346.019	173.064	7	92	2500000000	0	
4972101709462000	4978094288554000	272.415	200.658	88.8877	4	96	2500000000	0	
4982091899588800	4988091747641200	293.906	232.101	120.816	5	96	2500000000	0	
4992095174630200	4998105145934800	360.333	250.533	70.147	8	96	2500000000	0	
5002113785081600	5008126872907400	342.448	213.468	43.8017	14	96	2500000000	0	
5012130538772200	5018124544130800	341.578	207.642	38.0041	13	96	2500000000	0	
5022117285123400	5028098147872600	249.732	198.712	86.9588	3	96	2500000000	0	
5032091996798000	5038092241805000	251.746	210.31	98.7921	9	96	2500000000	0	
5042092739833000	5048093717650000	214.366	150.806	38.4775	11	96	2500000000	0	
5052094832742000	5058096855231000	429.143	346.312	172.111	7	96	2500000000	0	
5062096468590400	5068092562429600	273.797	202.933	91.1561	4	100	2500000000	0	
5072091396022800	5078091282823200	296.162	235.662	124.391	5	100	2500000000	0	
5082096299122800	5088111067171200	360.1	249.96	69.707	8	100	2500000000	0	
5092121181593400	5098133692518600	342.042	213.248	43.5872	14	100	2500000000	0	
5102136472595800	5108128216379200	341.129	207.199	37.6	13	100	2500000000	0	
5112118711517000	5118097905467000	249.714	199.494	87.7198	3	100	2500000000	0	
5122091273130000	5128091855559000	251.588	211.117	99.5804	9	100	2500000000	0	
5132092505665000	5138093601094000	214.186	150.671	38.3043	11	100	2500000000	0	
5142095857776600	5148100808225400	430.747	346.669	170.992	7	100	2500000000	0	
5152100255101000	5158093095919000	276.657	204.975	93.1908	4	104	2500000000	0	
5162090885393800	5168090753720200	299.782	239.245	127.983	5	104	2500000000	0	
5172094641707400	5178106064742600	360.441	249.38	69.2873	8	104	2500000000	0	
5182113503720800	5188121517230200	342.243	212.763	43.1479	14	104	2500000000	0	
5192122632254800	5198114149646200	340.899	206.672	37.1051	13	104	2500000000	0	
5202107725753200	5208095088922800	249.621	199.874	88.0738	3	104	2500000000	0	
5212091158571000	5218091659946000	251.605	211.464	99.9027	9	104	2500000000	0	
5222092398950000	5228093806037000	214.113	150.701	38.3158	11	104	2500000000	0	
5232095367575200	5238097789502800	431.407	346.954	170.033	7	104	2500000000	0	
5242097084114200	5248091923310800	278.296	207.754	95.9842	4	108	2500000000	0	
5252090294861800	5258090173268200	301.889	242.762	131.526	5	108	2500000000	0	
5262094188227400	5268105865878600	360.082	248.836	68.9161	8	108	2500000000	0	
5272115808584800	5278131005909200	342.041	212.476	42.9932	14	108	2500000000	0	
5282134108189600	5288124346926400	341.003	206.219	36.7103	13	108	2500000000	0	
5292115397480600	5298096601906400	249.614	200.382	88.58	3	108	2500000000	0	
5302090333179800	5308089936174200	251.599	211.927	100.373	9	108	2500000000	0	
5312090488424000	5318092227899000	214.021	150.53	38.1402	11	108	2500000000	0	
5322094267159400	5328097178765600	432.739	347.305	168.677	7	108	2500000000	0	
5332096616079200	5338091412903800	281.742	210.141	98.4154	4	112	2500000000	0	
5342089820224800	5348089700983200	305.25	246.039	134.852	5	112	2500000000	0	
5352092809574000	5358101828438000	360.35	248.387	68.5615	8	112	2500000000	0	
5362110589322800	5368125213983200	341.789	212.285	42.8068	14	112	2500000000	0	
5372127339706200	5378114898991800	340.484	205.685	36.2273	13	112	2500000000	0	
5382106815970200	5388094239619800	249.439	200.75	88.9842	3	112	2500000000	0	
5392090028105800	5398089649184200	251.588	212.398	100.896	9	112	2500000000	0	
5402089942252000	5408090886727000	213.778	150.422	38.0663	11	112	2500000000	0	
5412094257010000	5418102310684000	433.252	347.658	167.66	7	112	2500000000	0	
5422101969519600	5428092341012400	282.482	211.885	100.222	4	116	2500000000	0	
5432089234838800	5438089171085200	307.361	249.678	138.591	5	116	2500000000	0	
5442092261346200	5448101247942800	359.939	248.071	68.5251	8	116	2500000000	0	
5452112679084800	5458135323834200	341.555	211.757	42.4181	14	116	2500000000	0	
5462140565203400	5468129446691600	340.248	205.134	35.8145	13	116	2500000000	0	
5472118676265200	5478097010847800	249.333	201.467	89.7438	3	116	2500000000	0	
5482089888682800	5488089876385200	251.1	212.875	101.406	9	116	2500000000	0	
5492090312969000	5498091341798000	213.89	150.305	37.9788	11	116	2500000000	0	
5502091874347800	5508091105648200	434.599	347.941	166.7	7	116	2500000000	0	
5512090518707600	5518088852305400	285.451	213.888	102.283	4	120	2500000000	0	
5522088419087800	5528088232064200	310.776	253.035	142.012	5	120	2500000000	0	
5532092359851400	5538104388166600	359.778	247.447	68.0466	8	120	2500000000	0	
5542115145724200	5548132404301800	341.577	211.484	42.2601	14	120	2500000000	0	
5552137722287200	5558132331965800	339.82	204.521	35.3003	13	120	2500000000	0	
5562122297085600	5568096969296400	249.025	201.896	90.2052	3	120	2500000000	0	
5572088675122800	5578088796301200	251.033	213.424	101.979	9	120	2500000000	0	
5582089305357200	5588090431296800	212.95	150.272	37.9619	11	120	2500000000	0	
5592091144058800	5598091457495200	435.07	348.141	165.764	7	120	2500000000	0	
5602090900162600	5608088214078400	286.923	216.116	104.55	4	124	2500000000	0	
5612087526107800	5618087272430200	312.692	256.665	145.692	5	124	2500000000	0	
5622093527920200	5628111982387800	359.933	247.016	67.8102	8	124	2500000000	0	
5632113908878800	5638097931841200	341.297	211.164	42.0147	14	124	2500000000	0	
5642095339829400	5648099969391600	339.718	204.071	34.8993	13	124	2500000000	0	
5652099440581600	5658090338226400	248.913	202.431	90.7356	3	124	2500000000	0	
5662087573197000	5668087929354000	251.423	214.092	102.639	9	124	2500000000	0	
5672088394862000	5678089153919000	213.249	150.205	37.8807	11	124	2500000000	0	
5682091581017400	5688096254595600	435.929	348.304	164.477	7	124	2500000000	0	
5692095680471000	5698088731649000	290.17	218.468	106.921	4	128	2500000000	0	
5702086509441800	5708086372632200	315.51	260.113	149.168	5	128	2500000000	0	
5712092151724200	5718109170889800	359.881	246.781	67.6951	8	128	2500000000	0	
5722110781030000	5728095481165000	341.358	211.099	41.9819	14	128	2500000000	0	
5732093174205400	5738097458071600	339.508	203.791	34.6675	13	128	2500000000	0	
5742097415441800	5748089194133200	248.829	202.904	91.1964	3	128	2500000000	0	
5752086473213800	5758086085544200	250.955	214.344	102.872	9	128	2500000000	0	
5762086138125800	5768086353300200	212.771	150.128	37.7788	11	128	2500000000	0	
5772087436636200	5778090105589800	436.604	348.419	163.499	7	128	2500000000	0	
5782090069593400	5788086657580600	224.722	156.249	43.812	4	16	2500000000	0	
5792085647610800	5798085484611200	227.574	161.351	49.1374	5	16	2500000000	0	
5802088181373800	5808095908461200	263.784	184.896	43.6798	8	16	2500000000	0	
5812096686027000	5818089797967000	259.072	175.264	37.0318	14	16	2500000000	0	
5822088835354400	5828092151396600	259.158	174.289	36.1098	13	16	2500000000	0	
5832091783986200	5838086766912800	219.371	153.735	41.5416	3	16	2500000000	0	
5842085186241800	5848085138742200	219.522	155.129	43.0246	9	16	2500000000	0	
5852085149893800	5858084983468200	214.726	146.831	34.6594	11	16	2500000000	0	
5862086385546400	5868090493816600	262.521	188.261	57.7915	7	16	2500000000	0	
